filename,height_px,width_px,filesize_kb,dominant_color_hex,average_contrast,average_brightness,source,folder
264943.jpg,424,424,15,#050503,10.2799,5.3925,Galaxy Zoo 2,elliptical
26497.jpg,424,424,10,#0f0d08,23.7362,13.7838,Galaxy Zoo 2,elliptical
265014.jpg,424,424,16,#090805,15.7833,8.4916,Galaxy Zoo 2,elliptical
265097.jpg,424,424,8,#090908,23.497,9.5805,Galaxy Zoo 2,elliptical
26519.jpg,424,424,12,#0d0b07,24.6821,11.6661,Galaxy Zoo 2,elliptical
265307.jpg,424,424,14,#060604,13.9619,6.1576,Galaxy Zoo 2,elliptical
26540.jpg,424,424,16,#0a0806,15.1009,9.1919,Galaxy Zoo 2,elliptical
265502.jpg,424,424,16,#070806,12.2594,7.8728,Galaxy Zoo 2,elliptical
265604.jpg,424,424,16,#080704,11.3795,7.2784,Galaxy Zoo 2,elliptical
265629.jpg,424,424,15,#090704,13.2525,8.1705,Galaxy Zoo 2,elliptical
265688.jpg,424,424,18,#090806,16.9544,8.6653,Galaxy Zoo 2,elliptical
265693.jpg,424,424,10,#080907,19.8566,8.7198,Galaxy Zoo 2,elliptical
265772.jpg,424,424,17,#060603,10.4867,6.0042,Galaxy Zoo 2,elliptical
265902.jpg,424,424,13,#0a0805,16.0672,8.9909,Galaxy Zoo 2,elliptical
26591.jpg,424,424,10,#090807,19.832,8.7806,Galaxy Zoo 2,elliptical
26602.jpg,424,424,11,#0f0d07,22.6425,13.4865,Galaxy Zoo 2,elliptical
266030.jpg,424,424,12,#090704,14.7392,7.718,Galaxy Zoo 2,elliptical
266353.jpg,424,424,17,#0a0805,12.7035,8.352,Galaxy Zoo 2,elliptical
266405.jpg,424,424,16,#070503,10.8913,6.0958,Galaxy Zoo 2,elliptical
26647.jpg,424,424,13,#0d0906,16.3468,10.5338,Galaxy Zoo 2,elliptical
26648.jpg,424,424,13,#110b09,17.6388,13.351,Galaxy Zoo 2,elliptical
266502.jpg,424,424,18,#090906,12.297,9.2764,Galaxy Zoo 2,elliptical
26658.jpg,424,424,11,#070705,16.4825,7.3531,Galaxy Zoo 2,elliptical
26663.jpg,424,424,10,#0d0b07,21.715,11.886,Galaxy Zoo 2,elliptical
266835.jpg,424,424,17,#0a0805,14.9048,8.5917,Galaxy Zoo 2,elliptical
266838.jpg,424,424,15,#090605,12.2649,7.2712,Galaxy Zoo 2,elliptical
266857.jpg,424,424,12,#070603,13.6562,6.8177,Galaxy Zoo 2,elliptical
266971.jpg,424,424,17,#090704,13.1906,7.5906,Galaxy Zoo 2,elliptical
267.jpg,424,424,9,#0b0a08,22.1338,10.4606,Galaxy Zoo 2,elliptical
267067.jpg,424,424,10,#070604,14.3606,6.6685,Galaxy Zoo 2,elliptical
267071.jpg,424,424,14,#0b0905,17.7377,9.7807,Galaxy Zoo 2,elliptical
267077.jpg,424,424,10,#060503,13.3332,5.6534,Galaxy Zoo 2,elliptical
267135.jpg,424,424,15,#0e0d0b,24.5529,13.6515,Galaxy Zoo 2,elliptical
267242.jpg,424,424,15,#070704,12.2663,7.2098,Galaxy Zoo 2,elliptical
267259.jpg,424,424,17,#0b0805,15.366,9.2102,Galaxy Zoo 2,elliptical
26730.jpg,424,424,12,#0a0805,18.0102,8.9975,Galaxy Zoo 2,elliptical
267356.jpg,424,424,12,#070704,14.5292,7.1058,Galaxy Zoo 2,elliptical
26738.jpg,424,424,11,#0a0806,18.4489,8.9947,Galaxy Zoo 2,elliptical
26740.jpg,424,424,12,#0b0a06,19.8896,10.2553,Galaxy Zoo 2,elliptical
267528.jpg,424,424,11,#060605,15.1483,6.4599,Galaxy Zoo 2,elliptical
267540.jpg,424,424,15,#080704,12.9985,7.7042,Galaxy Zoo 2,elliptical
267543.jpg,424,424,11,#080806,17.0662,8.2328,Galaxy Zoo 2,elliptical
267568.jpg,424,424,15,#080905,17.3682,8.8157,Galaxy Zoo 2,elliptical
267646.jpg,424,424,16,#0f0d0a,27.3863,13.7972,Galaxy Zoo 2,elliptical
26782.jpg,424,424,10,#0e0d09,23.7565,13.2709,Galaxy Zoo 2,elliptical
26786.jpg,424,424,10,#0c0b07,22.9829,11.3377,Galaxy Zoo 2,elliptical
267902.jpg,424,424,13,#0d0b07,19.0134,11.5178,Galaxy Zoo 2,elliptical
267921.jpg,424,424,16,#0a0905,15.6441,9.5737,Galaxy Zoo 2,elliptical
267956.jpg,424,424,15,#070604,10.4123,6.7307,Galaxy Zoo 2,elliptical
267991.jpg,424,424,8,#0a0908,22.6369,9.8006,Galaxy Zoo 2,elliptical
26801.jpg,424,424,16,#090705,14.2245,7.8008,Galaxy Zoo 2,elliptical
26803.jpg,424,424,16,#0c0a07,20.9703,10.9203,Galaxy Zoo 2,elliptical
268191.jpg,424,424,9,#100e0c,28.9036,15.1885,Galaxy Zoo 2,elliptical
268203.jpg,424,424,13,#060603,11.0895,6.3252,Galaxy Zoo 2,elliptical
268304.jpg,424,424,15,#0d0b08,20.0187,12.2413,Galaxy Zoo 2,elliptical
268378.jpg,424,424,22,#0c0a06,13.8792,10.5368,Galaxy Zoo 2,elliptical
268466.jpg,424,424,13,#070603,11.2037,6.4895,Galaxy Zoo 2,elliptical
26858.jpg,424,424,16,#090805,15.6791,8.3606,Galaxy Zoo 2,elliptical
268603.jpg,424,424,11,#0a0807,18.2217,9.0385,Galaxy Zoo 2,elliptical
268614.jpg,424,424,11,#080805,15.3441,7.9214,Galaxy Zoo 2,elliptical
268619.jpg,424,424,11,#080808,18.3144,8.371,Galaxy Zoo 2,elliptical
268733.jpg,424,424,15,#0d0905,15.9538,10.2589,Galaxy Zoo 2,elliptical
26882.jpg,424,424,16,#120e0b,25.3751,15.4996,Galaxy Zoo 2,elliptical
268860.jpg,424,424,15,#060705,15.9727,6.9303,Galaxy Zoo 2,elliptical
26897.jpg,424,424,10,#090805,17.8951,8.1565,Galaxy Zoo 2,elliptical
26911.jpg,424,424,12,#0a0906,17.5549,9.3772,Galaxy Zoo 2,elliptical
269126.jpg,424,424,9,#0b0a08,21.9078,10.7229,Galaxy Zoo 2,elliptical
269243.jpg,424,424,10,#080807,19.6954,8.4333,Galaxy Zoo 2,elliptical
26926.jpg,424,424,16,#0a0805,17.5379,8.8685,Galaxy Zoo 2,elliptical
269266.jpg,424,424,11,#0f0d0b,26.213,13.8024,Galaxy Zoo 2,elliptical
269277.jpg,424,424,13,#090603,11.3367,6.5938,Galaxy Zoo 2,elliptical
26934.jpg,424,424,11,#090704,14.9778,7.9085,Galaxy Zoo 2,elliptical
269436.jpg,424,424,11,#080704,16.0676,7.8715,Galaxy Zoo 2,elliptical
26955.jpg,424,424,16,#0a0704,12.8697,7.9828,Galaxy Zoo 2,elliptical
269643.jpg,424,424,14,#070703,10.9473,7.0096,Galaxy Zoo 2,elliptical
269688.jpg,424,424,13,#151111,31.0254,18.3653,Galaxy Zoo 2,elliptical
269792.jpg,424,424,12,#0b0906,16.7772,10.0705,Galaxy Zoo 2,elliptical
269793.jpg,424,424,13,#090908,19.0122,9.706,Galaxy Zoo 2,elliptical
269815.jpg,424,424,12,#080805,15.4826,8.1188,Galaxy Zoo 2,elliptical
269856.jpg,424,424,13,#0f0d09,22.8544,13.4884,Galaxy Zoo 2,elliptical
269868.jpg,424,424,10,#090905,17.0856,9.0665,Galaxy Zoo 2,elliptical
26987.jpg,424,424,10,#090905,18.8384,9.0709,Galaxy Zoo 2,elliptical
269879.jpg,424,424,13,#120d0b,27.1014,14.9074,Galaxy Zoo 2,elliptical
269950.jpg,424,424,15,#090704,14.2605,7.8096,Galaxy Zoo 2,elliptical
269959.jpg,424,424,9,#0a0a08,21.6398,10.3538,Galaxy Zoo 2,elliptical
270020.jpg,424,424,13,#080704,12.7938,7.1446,Galaxy Zoo 2,elliptical
270041.jpg,424,424,10,#060706,16.4451,7.0791,Galaxy Zoo 2,elliptical
270070.jpg,424,424,11,#090806,19.07,8.7523,Galaxy Zoo 2,elliptical
270084.jpg,424,424,10,#0a0a08,22.8731,10.3365,Galaxy Zoo 2,elliptical
270142.jpg,424,424,11,#060707,17.421,7.4887,Galaxy Zoo 2,elliptical
270157.jpg,424,424,16,#0b0905,16.9052,9.5511,Galaxy Zoo 2,elliptical
27019.jpg,424,424,11,#050605,12.8426,5.9851,Galaxy Zoo 2,elliptical
270283.jpg,424,424,18,#0a0805,13.6899,8.5196,Galaxy Zoo 2,elliptical
27031.jpg,424,424,10,#0b0b0b,22.429,11.7658,Galaxy Zoo 2,elliptical
270320.jpg,424,424,11,#080704,14.7624,7.7042,Galaxy Zoo 2,elliptical
27033.jpg,424,424,11,#0d0b07,21.1545,11.5413,Galaxy Zoo 2,elliptical
270430.jpg,424,424,9,#060706,17.7757,7.2649,Galaxy Zoo 2,elliptical
270538.jpg,424,424,12,#110d0b,24.3874,14.5994,Galaxy Zoo 2,elliptical
270563.jpg,424,424,12,#090907,16.9077,9.0522,Galaxy Zoo 2,elliptical
270646.jpg,424,424,13,#0a0a07,20.367,10.1918,Galaxy Zoo 2,elliptical
270715.jpg,424,424,11,#0a0a08,21.516,10.6229,Galaxy Zoo 2,elliptical
270745.jpg,424,424,20,#0a0b08,15.5929,10.6823,Galaxy Zoo 2,elliptical
270811.jpg,424,424,12,#090906,17.4981,9.1703,Galaxy Zoo 2,elliptical
270854.jpg,424,424,13,#090907,16.5553,8.7568,Galaxy Zoo 2,elliptical
270977.jpg,424,424,12,#0b0b06,18.9514,10.8981,Galaxy Zoo 2,elliptical
270980.jpg,424,424,14,#0b0905,15.4755,9.919,Galaxy Zoo 2,elliptical
271075.jpg,424,424,12,#070804,14.3635,7.4676,Galaxy Zoo 2,elliptical
271307.jpg,424,424,14,#110c0b,20.3933,14.0189,Galaxy Zoo 2,elliptical
271312.jpg,424,424,13,#090805,14.3311,8.4482,Galaxy Zoo 2,elliptical
271380.jpg,424,424,14,#0c0a06,15.5931,10.8483,Galaxy Zoo 2,elliptical
271423.jpg,424,424,16,#060604,10.3652,6.3863,Galaxy Zoo 2,elliptical
271450.jpg,424,424,17,#0c0805,12.1468,9.2161,Galaxy Zoo 2,elliptical
27146.jpg,424,424,11,#181313,35.589,20.7447,Galaxy Zoo 2,elliptical
271497.jpg,424,424,12,#0a0906,18.0151,9.7229,Galaxy Zoo 2,elliptical
271549.jpg,424,424,14,#090905,17.2543,8.9872,Galaxy Zoo 2,elliptical
271590.jpg,424,424,16,#080705,12.3057,7.6676,Galaxy Zoo 2,elliptical
271611.jpg,424,424,13,#060504,11.502,6.0233,Galaxy Zoo 2,elliptical
271651.jpg,424,424,14,#0c0a06,15.0938,10.5736,Galaxy Zoo 2,elliptical
271652.jpg,424,424,16,#0b0905,13.6409,9.3519,Galaxy Zoo 2,elliptical
271716.jpg,424,424,9,#0f0e0c,25.7861,14.3874,Galaxy Zoo 2,elliptical
27175.jpg,424,424,15,#080704,11.768,7.2289,Galaxy Zoo 2,elliptical
271759.jpg,424,424,14,#0b0804,14.6445,8.8058,Galaxy Zoo 2,elliptical
271900.jpg,424,424,16,#090906,13.685,9.3378,Galaxy Zoo 2,elliptical
27198.jpg,424,424,18,#090805,12.7775,8.4256,Galaxy Zoo 2,elliptical
27201.jpg,424,424,11,#100d09,28.7747,13.8763,Galaxy Zoo 2,elliptical
272125.jpg,424,424,13,#0e0c07,20.4691,12.7897,Galaxy Zoo 2,elliptical
272132.jpg,424,424,10,#0c0c0a,25.3285,12.5807,Galaxy Zoo 2,elliptical
27217.jpg,424,424,11,#2f261b,31.953,40.0618,Galaxy Zoo 2,elliptical
27223.jpg,424,424,11,#0b0a08,18.4616,10.3406,Galaxy Zoo 2,elliptical
272296.jpg,424,424,15,#080804,12.8599,8.0247,Galaxy Zoo 2,elliptical
2723.jpg,424,424,9,#0a0908,20.7435,9.6143,Galaxy Zoo 2,elliptical
27242.jpg,424,424,20,#0d0b09,17.6955,11.8683,Galaxy Zoo 2,elliptical
272526.jpg,424,424,12,#060503,11.22,5.8413,Galaxy Zoo 2,elliptical
272527.jpg,424,424,8,#0d0c0b,27.2355,12.7186,Galaxy Zoo 2,elliptical
272572.jpg,424,424,18,#110f0a,29.4626,15.3503,Galaxy Zoo 2,elliptical
272636.jpg,424,424,17,#0e1215,22.1991,17.5733,Galaxy Zoo 2,elliptical
27265.jpg,424,424,18,#0d0d09,22.8057,12.9906,Galaxy Zoo 2,elliptical
272652.jpg,424,424,17,#0f0a07,19.1642,11.997,Galaxy Zoo 2,elliptical
272688.jpg,424,424,16,#080503,9.9301,6.0832,Galaxy Zoo 2,elliptical
272694.jpg,424,424,13,#050503,12.977,5.3333,Galaxy Zoo 2,elliptical
272695.jpg,424,424,15,#0a0805,15.4882,8.7492,Galaxy Zoo 2,elliptical
272769.jpg,424,424,14,#120e0e,27.1714,16.0009,Galaxy Zoo 2,elliptical
272829.jpg,424,424,13,#0b0b08,23.1202,11.25,Galaxy Zoo 2,elliptical
272881.jpg,424,424,12,#0a0906,17.8258,9.2409,Galaxy Zoo 2,elliptical
272889.jpg,424,424,10,#040404,11.8527,4.7281,Galaxy Zoo 2,elliptical
27290.jpg,424,424,19,#0b0a07,18.0854,10.3074,Galaxy Zoo 2,elliptical
272961.jpg,424,424,10,#060604,15.0969,6.5765,Galaxy Zoo 2,elliptical
27302.jpg,424,424,12,#050504,10.3195,5.2945,Galaxy Zoo 2,elliptical
273031.jpg,424,424,12,#070603,12.5686,6.4037,Galaxy Zoo 2,elliptical
273062.jpg,424,424,11,#0a0906,20.5205,9.6999,Galaxy Zoo 2,elliptical
273164.jpg,424,424,16,#080806,15.6352,7.8874,Galaxy Zoo 2,elliptical
273179.jpg,424,424,11,#060a08,17.8972,8.7357,Galaxy Zoo 2,elliptical
273296.jpg,424,424,17,#090704,12.3279,8.0492,Galaxy Zoo 2,elliptical
273306.jpg,424,424,15,#070605,11.4945,6.8303,Galaxy Zoo 2,elliptical
273346.jpg,424,424,12,#080705,13.3617,7.4231,Galaxy Zoo 2,elliptical
273435.jpg,424,424,13,#090906,18.3581,9.3791,Galaxy Zoo 2,elliptical
273646.jpg,424,424,13,#060604,11.0868,6.3328,Galaxy Zoo 2,elliptical
273685.jpg,424,424,20,#0a0906,12.8645,9.8574,Galaxy Zoo 2,elliptical
273834.jpg,424,424,15,#0d0e0b,20.7314,14.0881,Galaxy Zoo 2,elliptical
273852.jpg,424,424,13,#0b0b08,18.0052,10.9627,Galaxy Zoo 2,elliptical
27387.jpg,424,424,10,#070704,15.0708,7.1273,Galaxy Zoo 2,elliptical
273887.jpg,424,424,12,#0a0906,19.9551,9.1067,Galaxy Zoo 2,elliptical
273944.jpg,424,424,11,#0f0d09,21.7062,13.5814,Galaxy Zoo 2,elliptical
27396.jpg,424,424,15,#0b0805,15.1192,9.345,Galaxy Zoo 2,elliptical
273991.jpg,424,424,13,#0c0a06,16.6098,10.8911,Galaxy Zoo 2,elliptical
273999.jpg,424,424,19,#0e0c08,20.9785,12.8154,Galaxy Zoo 2,elliptical
27417.jpg,424,424,11,#0c0906,18.4196,10.2225,Galaxy Zoo 2,elliptical
274187.jpg,424,424,11,#0c0c08,20.8757,11.896,Galaxy Zoo 2,elliptical
274188.jpg,424,424,17,#0c0c09,19.8324,12.1577,Galaxy Zoo 2,elliptical
274222.jpg,424,424,15,#0e0e09,23.7642,14.2543,Galaxy Zoo 2,elliptical
27425.jpg,424,424,11,#0b0806,16.9326,9.4092,Galaxy Zoo 2,elliptical
274261.jpg,424,424,18,#100c09,23.415,13.7898,Galaxy Zoo 2,elliptical
274299.jpg,424,424,16,#0a0a06,15.9105,9.9712,Galaxy Zoo 2,elliptical
274304.jpg,424,424,14,#0b0a06,14.8979,10.0815,Galaxy Zoo 2,elliptical
274307.jpg,424,424,12,#0f0e09,22.9071,14.0245,Galaxy Zoo 2,elliptical
274319.jpg,424,424,21,#3a231b,41.6532,41.6363,Galaxy Zoo 2,elliptical
274325.jpg,424,424,16,#0b0a06,13.32,10.4406,Galaxy Zoo 2,elliptical
27441.jpg,424,424,13,#090705,15.2046,7.8945,Galaxy Zoo 2,elliptical
274430.jpg,424,424,9,#0f0f0a,29.1346,15.1945,Galaxy Zoo 2,elliptical
274451.jpg,424,424,17,#0b0b09,18.4243,11.3723,Galaxy Zoo 2,elliptical
274457.jpg,424,424,11,#0b0b0b,23.1147,11.325,Galaxy Zoo 2,elliptical
274462.jpg,424,424,17,#0e0d09,22.0451,13.5159,Galaxy Zoo 2,elliptical
274619.jpg,424,424,12,#0d0c07,20.9266,12.0212,Galaxy Zoo 2,elliptical
274675.jpg,424,424,21,#13100d,26.192,17.42,Galaxy Zoo 2,elliptical
274679.jpg,424,424,13,#0e0c07,20.4795,12.4736,Galaxy Zoo 2,elliptical
27468.jpg,424,424,23,#0f0f0b,17.0712,14.8896,Galaxy Zoo 2,elliptical
274684.jpg,424,424,10,#0f0f0b,23.2383,15.0036,Galaxy Zoo 2,elliptical
274701.jpg,424,424,14,#0a0806,16.7482,9.0847,Galaxy Zoo 2,elliptical
274777.jpg,424,424,16,#0b0907,17.7858,10.1153,Galaxy Zoo 2,elliptical
274787.jpg,424,424,15,#2b1a25,25.9592,32.6181,Galaxy Zoo 2,elliptical
274906.jpg,424,424,12,#090704,14.0676,7.9974,Galaxy Zoo 2,elliptical
274931.jpg,424,424,12,#22140d,27.8547,23.63,Galaxy Zoo 2,elliptical
275.jpg,424,424,14,#0a0a06,19.9576,9.8228,Galaxy Zoo 2,elliptical
27500.jpg,424,424,13,#100d09,21.3187,13.7007,Galaxy Zoo 2,elliptical
275112.jpg,424,424,14,#100c08,21.6563,13.2474,Galaxy Zoo 2,elliptical
275166.jpg,424,424,12,#140d0a,24.2631,15.4169,Galaxy Zoo 2,elliptical
275172.jpg,424,424,10,#100d09,24.7467,14.0194,Galaxy Zoo 2,elliptical
275201.jpg,424,424,14,#0f0c0a,21.4413,12.9182,Galaxy Zoo 2,elliptical
275254.jpg,424,424,19,#100b08,19.2868,12.8847,Galaxy Zoo 2,elliptical
275304.jpg,424,424,15,#080706,14.0355,7.751,Galaxy Zoo 2,elliptical
275390.jpg,424,424,18,#0e0b08,21.0865,12.1335,Galaxy Zoo 2,elliptical
275431.jpg,424,424,12,#0e0b06,18.8229,11.8205,Galaxy Zoo 2,elliptical
27554.jpg,424,424,15,#0c0907,17.7043,10.2766,Galaxy Zoo 2,elliptical
275576.jpg,424,424,13,#0c0a06,18.111,10.398,Galaxy Zoo 2,elliptical
275592.jpg,424,424,13,#0c0b07,21.6519,11.3029,Galaxy Zoo 2,elliptical
275608.jpg,424,424,9,#100e08,26.8374,14.1821,Galaxy Zoo 2,elliptical
275635.jpg,424,424,16,#120d09,22.4023,14.5257,Galaxy Zoo 2,elliptical
275649.jpg,424,424,14,#0c0b07,18.2812,11.0348,Galaxy Zoo 2,elliptical
275725.jpg,424,424,10,#070806,18.8996,7.8414,Galaxy Zoo 2,elliptical
27574.jpg,424,424,14,#0a0906,18.6323,9.5542,Galaxy Zoo 2,elliptical
275755.jpg,424,424,9,#0b0b07,21.9892,10.9092,Galaxy Zoo 2,elliptical
275776.jpg,424,424,9,#0d0b08,25.0959,11.6223,Galaxy Zoo 2,elliptical
27578.jpg,424,424,16,#0f0d09,24.2584,13.6902,Galaxy Zoo 2,elliptical
275847.jpg,424,424,13,#0a0906,15.4844,9.1346,Galaxy Zoo 2,elliptical
276005.jpg,424,424,15,#0c0b08,17.5258,11.7926,Galaxy Zoo 2,elliptical
276064.jpg,424,424,15,#0c0806,11.4765,9.4177,Galaxy Zoo 2,elliptical
27611.jpg,424,424,10,#090905,20.7778,9.0181,Galaxy Zoo 2,elliptical
276142.jpg,424,424,14,#0e0c09,21.3512,12.7207,Galaxy Zoo 2,elliptical
276164.jpg,424,424,17,#0b0a08,18.4349,10.454,Galaxy Zoo 2,elliptical
276237.jpg,424,424,20,#0b0b07,16.2247,11.0816,Galaxy Zoo 2,elliptical
276320.jpg,424,424,12,#0c0a07,15.905,10.7322,Galaxy Zoo 2,elliptical
276326.jpg,424,424,12,#100e09,21.2063,14.5009,Galaxy Zoo 2,elliptical
276369.jpg,424,424,16,#0c0a09,15.8105,10.8786,Galaxy Zoo 2,elliptical
27646.jpg,424,424,10,#0e0b06,20.7084,11.7924,Galaxy Zoo 2,elliptical
27648.jpg,424,424,17,#080704,12.6362,7.1011,Galaxy Zoo 2,elliptical
27650.jpg,424,424,9,#141210,34.6235,18.713,Galaxy Zoo 2,elliptical
276577.jpg,424,424,12,#110d0a,20.9298,13.9995,Galaxy Zoo 2,elliptical
276578.jpg,424,424,15,#0f0c09,17.8992,12.9922,Galaxy Zoo 2,elliptical
27680.jpg,424,424,10,#0f0e0a,27.583,14.2275,Galaxy Zoo 2,elliptical
276816.jpg,424,424,11,#0d0d0a,21.237,13.3912,Galaxy Zoo 2,elliptical
276898.jpg,424,424,14,#100e0a,23.9033,14.7304,Galaxy Zoo 2,elliptical
276912.jpg,424,424,13,#0f0d09,24.9118,13.777,Galaxy Zoo 2,elliptical
276924.jpg,424,424,10,#0e0e0a,24.3763,14.3272,Galaxy Zoo 2,elliptical
276943.jpg,424,424,13,#0a0a08,20.8301,10.5022,Galaxy Zoo 2,elliptical
276957.jpg,424,424,11,#0f0d09,24.1905,13.8212,Galaxy Zoo 2,elliptical
27697.jpg,424,424,9,#12100e,28.8649,17.099,Galaxy Zoo 2,elliptical
276980.jpg,424,424,18,#090805,12.2643,8.4149,Galaxy Zoo 2,elliptical
27719.jpg,424,424,12,#0b0b08,21.5151,11.4601,Galaxy Zoo 2,elliptical
277324.jpg,424,424,20,#100c08,19.014,13.5017,Galaxy Zoo 2,elliptical
277515.jpg,424,424,9,#0f0c09,27.0767,13.1735,Galaxy Zoo 2,elliptical
27756.jpg,424,424,10,#080705,16.4172,7.5265,Galaxy Zoo 2,elliptical
277668.jpg,424,424,16,#0c0b07,19.1387,11.6671,Galaxy Zoo 2,elliptical
27767.jpg,424,424,11,#0b0a06,20.5715,10.3085,Galaxy Zoo 2,elliptical
2777.jpg,424,424,13,#0a0905,14.3326,9.1557,Galaxy Zoo 2,elliptical
277798.jpg,424,424,11,#0e0c07,21.5248,12.5046,Galaxy Zoo 2,elliptical
277808.jpg,424,424,13,#0c0a06,16.1371,10.2496,Galaxy Zoo 2,elliptical
277913.jpg,424,424,16,#0b0c08,21.2715,11.5811,Galaxy Zoo 2,elliptical
278007.jpg,424,424,11,#0c0b07,20.4834,11.2954,Galaxy Zoo 2,elliptical
278022.jpg,424,424,13,#0e0d08,22.0014,13.6446,Galaxy Zoo 2,elliptical
278043.jpg,424,424,10,#0b0b08,21.6387,11.4245,Galaxy Zoo 2,elliptical
278045.jpg,424,424,20,#0e0e09,22.3185,14.0868,Galaxy Zoo 2,elliptical
278055.jpg,424,424,10,#0b0a06,19.0486,10.3343,Galaxy Zoo 2,elliptical
27809.jpg,424,424,9,#110f0b,26.6611,15.7156,Galaxy Zoo 2,elliptical
278131.jpg,424,424,14,#060603,11.0265,6.2003,Galaxy Zoo 2,elliptical
278135.jpg,424,424,12,#0c0b06,19.8899,11.1166,Galaxy Zoo 2,elliptical
27818.jpg,424,424,16,#0a0906,17.1584,9.5702,Galaxy Zoo 2,elliptical
27820.jpg,424,424,9,#110f0a,26.7717,15.6809,Galaxy Zoo 2,elliptical
278283.jpg,424,424,14,#070806,12.5254,8.2278,Galaxy Zoo 2,elliptical
278285.jpg,424,424,12,#0f0d08,22.0938,13.4212,Galaxy Zoo 2,elliptical
278318.jpg,424,424,15,#080806,15.3808,8.5409,Galaxy Zoo 2,elliptical
27833.jpg,424,424,11,#0a0907,19.1444,9.3249,Galaxy Zoo 2,elliptical
27834.jpg,424,424,11,#0e0c08,22.1568,12.8364,Galaxy Zoo 2,elliptical
278585.jpg,424,424,13,#1a1815,35.4227,24.698,Galaxy Zoo 2,elliptical
278653.jpg,424,424,13,#070806,15.0085,8.2533,Galaxy Zoo 2,elliptical
278717.jpg,424,424,14,#080704,11.3501,7.698,Galaxy Zoo 2,elliptical
278727.jpg,424,424,11,#080906,16.9098,8.7501,Galaxy Zoo 2,elliptical
278744.jpg,424,424,17,#0a0c09,21.6472,11.5888,Galaxy Zoo 2,elliptical
278844.jpg,424,424,14,#0c0a06,14.8681,10.5206,Galaxy Zoo 2,elliptical
278854.jpg,424,424,10,#0f0e0a,24.2093,14.4512,Galaxy Zoo 2,elliptical
27887.jpg,424,424,10,#060705,16.8861,7.0312,Galaxy Zoo 2,elliptical
278892.jpg,424,424,11,#0e0b07,20.9477,12.3221,Galaxy Zoo 2,elliptical
278898.jpg,424,424,15,#0e0b07,19.0451,11.8802,Galaxy Zoo 2,elliptical
27891.jpg,424,424,16,#0c0a07,16.003,10.809,Galaxy Zoo 2,elliptical
278924.jpg,424,424,14,#0a0906,17.0257,9.5226,Galaxy Zoo 2,elliptical
278974.jpg,424,424,14,#120e09,21.2731,15.1531,Galaxy Zoo 2,elliptical
279000.jpg,424,424,14,#0a0806,14.8404,9.1683,Galaxy Zoo 2,elliptical
279045.jpg,424,424,10,#15120c,29.938,19.0381,Galaxy Zoo 2,elliptical
27905.jpg,424,424,11,#080805,17.8388,8.2513,Galaxy Zoo 2,elliptical
279189.jpg,424,424,15,#15110e,29.5244,18.387,Galaxy Zoo 2,elliptical
279195.jpg,424,424,13,#080806,15.1344,8.3026,Galaxy Zoo 2,elliptical
27921.jpg,424,424,13,#100e0a,25.5547,14.8314,Galaxy Zoo 2,elliptical
27930.jpg,424,424,15,#0e0c08,23.0253,12.7533,Galaxy Zoo 2,elliptical
279337.jpg,424,424,21,#0d0b08,18.3843,11.5377,Galaxy Zoo 2,elliptical
279347.jpg,424,424,12,#0a0a08,20.5237,10.4286,Galaxy Zoo 2,elliptical
279417.jpg,424,424,15,#1c120b,23.5428,20.7051,Galaxy Zoo 2,elliptical
279418.jpg,424,424,14,#0b0a06,17.6635,10.7003,Galaxy Zoo 2,elliptical
279626.jpg,424,424,15,#0a0905,14.7642,9.366,Galaxy Zoo 2,elliptical
27964.jpg,424,424,19,#0e0c08,22.0966,12.9441,Galaxy Zoo 2,elliptical
27966.jpg,424,424,13,#0d0b08,18.2771,11.61,Galaxy Zoo 2,elliptical
279787.jpg,424,424,13,#090804,14.5202,8.6197,Galaxy Zoo 2,elliptical
279831.jpg,424,424,15,#110d09,23.6501,14.3861,Galaxy Zoo 2,elliptical
279847.jpg,424,424,13,#0c0906,16.0801,9.8624,Galaxy Zoo 2,elliptical
279945.jpg,424,424,10,#14120d,26.114,18.5284,Galaxy Zoo 2,elliptical
280039.jpg,424,424,17,#0a0a07,18.3396,10.3489,Galaxy Zoo 2,elliptical
280044.jpg,424,424,11,#090906,17.7992,9.3804,Galaxy Zoo 2,elliptical
280081.jpg,424,424,16,#100f0b,25.723,15.4025,Galaxy Zoo 2,elliptical
280132.jpg,424,424,18,#0e0c08,18.3195,12.4084,Galaxy Zoo 2,elliptical
280145.jpg,424,424,15,#0a0905,13.7748,9.7354,Galaxy Zoo 2,elliptical
28018.jpg,424,424,9,#0c0907,21.3082,9.9067,Galaxy Zoo 2,elliptical
280233.jpg,424,424,10,#0b0a07,21.0137,10.7162,Galaxy Zoo 2,elliptical
280244.jpg,424,424,17,#0c0a07,16.9139,10.8974,Galaxy Zoo 2,elliptical
28030.jpg,424,424,11,#19150f,31.4894,22.1466,Galaxy Zoo 2,elliptical
280307.jpg,424,424,17,#0a0805,14.9049,8.8754,Galaxy Zoo 2,elliptical
280308.jpg,424,424,12,#100e0a,24.6911,15.0223,Galaxy Zoo 2,elliptical
280327.jpg,424,424,23,#100d09,18.7463,13.7137,Galaxy Zoo 2,elliptical
280372.jpg,424,424,14,#0b0906,16.0752,9.8822,Galaxy Zoo 2,elliptical
